feature_name,feature_importance,label
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODECUCUTAMUJERES,12,1
JAILNAME_EPMSCSOCORRO,12,1
JAILNAME_RMPOPAYAN,11,1
JAILNAME_CPMSTULUA,11,1
GNIC,11,1
JAILNAME_EPCLAESPERANZADEGUADUAS,11,1
JAILNAME_EPMSCGIRARDOT,11,1
JAILNAME_CPMSTUNJA,10,1
JAILNAME_EPMSCMAGANGUE,10,1
JAILNAME_CPMSMELGAR,9,1
JAILNAME_EPMSCSANTAMARTA,9,1
JAILNAME_EPMSCPUERTOBERRIO,9,1
JAILNAME_EPMSCYARUMAL,9,1
JAILNAME_EPMSCBARRANQUILLA,9,1
JAILNAME_EPMSRAMIRIQUI,9,1
MADRE_GESTANTE,9,1
JAILNAME_EPMSCSONSON,8,1
JAILNAME_EPMSCOCANA,8,1
JAILNAME_EPMSCZIPAQUIRA,8,1
JAILNAME_EPMSCBOLIVARCAUCA,8,1
JAILNAME_EPAMSCASCOMBITA,8,1
JAILNAME_RMMANIZALES,8,1
JAILNAME_EPMSCCHAPARRAL,8,1
JAILNAME_EPMSCVELEZ,8,1
JAILNAME_EPMSCPEREIRAERE,7,1
JAILNAME_CPMSSANTODOMINGO,7,1
JAILNAME_EPMSCBOLIVARANTIOQUIA,7,1
JAILNAME_EPMSCBUGA,7,1
JAILNAME_EPMSCCALARCA,7,1
JAILNAME_EPMSCSINCELEJO,7,1
JAILNAME_CPMSUBATE,7,1
JAILNAME_EPCGUAMO,7,1
JAILNAME_EPMSCPAMPLONA,7,1
JAILNAME_EPMSCSANTABARBARA,7,1
JAILNAME_CMPSJERICO,7,1
JAILNAME_EPMSCMANIZALES,7,1
JAILNAME_EPMSCNEIVA,7,1
JAILNAME_EPMSCSEVILLA,6,1
JAILNAME_EPMSCANSERMA,6,1
JAILNAME_EPMSCTAMESIS,6,1
JAILNAME_CPMSPURIFICACION,6,1
JAILNAME_CPMSPAZDEARIPORO,6,1
JAILNAME_CPMSMONIQUIRA,6,1
JAILNAME_CPMSGARAGOA,6,1
JAILNAME_CPMSLAMESA,6,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODECUCUTASINDICADOS,6,1
JAILNAME_RMDEJAMUNDI,6,1
JAILNAME_EPMSCVILLAVICENCIO,6,1
JAILNAME_EPMSCSALAMINA,6,1
JAILNAME_EPMSCSANTAROSADEOSOS,6,1
JAILNAME_EPMSCCAUCASIA,6,1
JAILNAME_COMPLEJOIBAGUEPICALEA,6,1
JAILNAME_RMPEREIRA,6,1
JAILNAME_EPCJAMUNDI,5,1
JAILNAME_EPMSCCAICEDONIA,5,1
JAILNAME_EPMSCAGUACHICA,5,1
JAILNAME_EPMSCSOGAMOSO,5,1
JAILNAME_EPMSCGUATEQUE,5,1
JAILNAME_EPMSCPUERTOBOYACA,5,1
JAILNAME_EPMSCMOCOA,5,1
JAILNAME_EPMSCRMPASTO,5,1
JAILNAME_EPMSCVALLEDUPAR,5,1
JAILNAME_EPAMSGIRON,5,1
JAILNAME_CPMSFUSAGASUGA,5,1
JAILNAME_EPMSCMALAGA,4,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEAMUJERES,4,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEACONDENADOS,4,1
JAILNAME_EPMSCHONDA,4,1
JAILNAME_EPMSCPITALITO,4,1
JAILNAME_EPMSCAGUADAS,4,1
JAILNAME_EPMSCTITIRIBI,3,1
JAILNAME_EPMSCSILVIA,3,1
JAILNAME_EPMSCRIOSUCIO,3,1
JAILNAME_EPMSCELBANCO,3,1
MARITALSTATUS_WIDOWER,3,1
JAILNAME_CPMSSANVICENTEDECHUCURI,3,1
JAILNAME_EPMSCSANTAROSADECABAL,3,1
EDUC_LEVEL_technologicalqualifiedknowing,3,1
JAILNAME_EPMSCISTMINA,3,1
JAILNAME_EPMSCPACORA,3,1
JAILNAME_EPMSCLETICIA,3,1
JAILNAME_EPMSCRIOHACHA,3,1
JAILNAME_EPCYOPAL,3,1
JAILNAME_ECSABANALARGAERE,3,1
JAILNAME_EPMSCPENSILVANIA,3,1
JAILNAME_EPMSCLIBANO,3,1
REGIONALNME_CENTRAL,2,1
JAILNAME_EPMSCFRESNO,2,1
JAILNAME_EPMSCELBORDO,2,1
JAILNAME_EPMSCGRANADA,2,1
JAILNAME_EPMSCROLDANILLO,2,1
JAILNAME_RMARMENIA,2,1
JAILNAME_EPMSCFACATATIVA,2,1
JAILNAME_CPMSCHOCONTA,2,1
JAILNAME_ECARMEROGUAYABAL,2,1
JAILNAME_CMSSANTAFEDEANTIOQUIA,2,1
ACTIVIDADES_ESTUDIO,1,1
JAILNAME_EPMSCVILLETA,1,1
JAILNAME_EPMSCLAUNION,1,1
JAILNAME_ECBOGOTA,1,1
JAILNAME_EPMSCSANANDRES,1,1
JAILNAME_EPMSCTUQUERRES,1,1
JAILNAME_EPMSCTUMACO,1,1
MARITALSTATUS_UNDEFINED,1,1
JAILNAME_EPMSCCUCUTAERE,1,1
JAILNAME_RMPEDREGALMEDELLIN,1,1
JAILNAME_EPMSCPUERTOTEJADA,0,1
SEVERITY,0,1
ADULTO_MAYOR,0,1
recidivism_day,0,1
timejail_day,0,1
JAILNAME_ERECOROZAL,0,1
HIJOS_MENORES,0,1
JAILNAME_RMMEDELLIN,0,1
JAILNAME_RMBOGOTA,0,1
JAILNAME_RMBUCARAMANGA,0,1
JAILNAME_RMCALI,0,1
JAILNAME_EPMSCTIERRAALTA,0,1
JAILNAME_RMCUCUTA,0,1
JAILNAME_RMGUAMO,0,1
ACTIVIDADES_ENSEANZA,0,1
REGIONALNME_ORIENTE,0,1
JAILNAME_RMPICALEA,0,1
ACTIVIDADES_TRABAJO,0,1
REGIONALNME_NOROESTE,0,1
REGIONALNME_NORTE,0,1
DISCAPACIDAD,0,1
REGIONALNME_OCCIDENTE,0,1
MADRE_LACTANTE,0,1
COUNTRY_REPUBLICOFCOLOMBIA,0,1
JAILNAME_EPMSCMONTERIA,0,1
DELITO_COMP_AGRA_CALF_THEFT,0,1
