feature_name,feature_importance,label
JAILNAME_CPMSPUERTOTRIUNFO,53,1
JAILNAME_EPMSSANGIL,51,1
MARITALSTATUS_WIDOWER,51,1
JAILNAME_EPAMSGIRON,50,1
REGIONALNME_CENTRAL,50,1
JAILNAME_CPMSCHIQUINQUIRA,50,1
JAILNAME_CPMSTULUA,49,1
JAILNAME_EPMSCCALARCA,48,1
JAILNAME_EPMSCYARUMAL,48,1
MARITALSTATUS_UNDEFINED,47,1
JAILNAME_EPCLAESPERANZADEGUADUAS,47,1
JAILNAME_EPMSCSINCELEJO,46,1
JAILNAME_EPMSCSANTAMARTA,46,1
JAILNAME_EPMSCPUERTOBERRIO,45,1
JAILNAME_EPMSCLAPLATA,45,1
JAILNAME_EPMSCSANANDRES,44,1
JAILNAME_EPCCOMBITAMEDIANASEGURIDADBARNE,44,1
JAILNAME_RMBOGOTA,44,1
JAILNAME_EPMSCZIPAQUIRA,42,1
JAILNAME_EPMSCAGUACHICA,42,1
JAILNAME_CMPSJERICO,41,1
JAILNAME_EPMSCBOLIVARANTIOQUIA,40,1
JAILNAME_EPMSCPUERTOTEJADA,40,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODEBOGOTA,40,1
JAILNAME_RMBUCARAMANGA,39,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEJAMUNDIRMUJERES,38,1
JAILNAME_RMPEREIRA,37,1
JAILNAME_EPMSCMAGANGUE,37,1
COUNTRY_REPUBLICOFCOLOMBIA,37,1
JAILNAME_EPMSCMANIZALES,37,1
JAILNAME_EPMSCARMENIA,36,1
JAILNAME_EPMSCPEREIRAERE,36,1
JAILNAME_EPMSCGIRARDOT,36,1
JAILNAME_EPMSCCAUCASIA,36,1
JAILNAME_CPMSSANTODOMINGO,36,1
ANIO_NACIMIENTO,36,1
JAILNAME_EPMSCSOCORRO,35,1
JAILNAME_EPMSCSANTABARBARA,35,1
JAILNAME_CPMSFUSAGASUGA,35,1
JAILNAME_EPMSCELBORDO,33,1
JAILNAME_EPMSCBOLIVARCAUCA,32,1
JAILNAME_EPMSCSONSON,32,1
JAILNAME_EPMSCVELEZ,32,1
JAILNAME_RMMANIZALES,32,1
JAILNAME_ECBOGOTA,32,1
JAILNAME_EPMSCMOCOA,31,1
JAILNAME_EPMSCBUGA,31,1
JAILNAME_EPMSCSOGAMOSO,31,1
JAILNAME_EPMSCPAMPLONA,31,1
JAILNAME_EPMSCTAMESIS,30,1
JAILNAME_EPMSCSANTAROSADEOSOS,30,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEACONDENADOS,30,1
JAILNAME_RMDEJAMUNDI,30,1
REGIONALNME_NOROESTE,29,1
JAILNAME_EPMSCTUQUERRES,28,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODECUCUTASINDICADOS,28,1
EDUC_LEVEL_Postgraduatespecialization,27,1
JAILNAME_EPMSCSEVILLA,26,1
JAILNAME_EPMSCRMPASTO,26,1
REGIONALNME_NORTE,26,1
JAILNAME_EPMSCVILLAVICENCIO,25,1
JAILNAME_EPMSCELBANCO,25,1
JAILNAME_EPMSCNEIVA,25,1
JAILNAME_EPMSRAMIRIQUI,24,1
JAILNAME_COMPLEJOIBAGUEPICALEA,24,1
JAILNAME_CPMSUBATE,24,1
JAILNAME_CPMSLAMESA,24,1
JAILNAME_EPMSCSILVIA,24,1
JAILNAME_RMARMENIA,24,1
JAILNAME_EPMSCLETICIA,24,1
JAILNAME_EPMSCPITALITO,23,1
JAILNAME_EPMSCGRANADA,23,1
JAILNAME_CPMSPAZDEARIPORO,23,1
JAILNAME_EPMSCLAUNION,23,1
JAILNAME_CPMSMELGAR,23,1
JAILNAME_EPMSCCAQUEZA,22,1
JAILNAME_EPMSCCHAPARRAL,22,1
JAILNAME_EPMSCCAICEDONIA,22,1
JAILNAME_EPMSCTUMACO,22,1
JAILNAME_EPMSCVILLETA,20,1
JAILNAME_RMPEDREGALMEDELLIN,20,1
JAILNAME_EPMSCSANTAROSADECABAL,20,1
JAILNAME_EPMSCSALAMINA,20,1
JAILNAME_EPCYOPAL,20,1
JAILNAME_EPMSCPUERTOBOYACA,20,1
JAILNAME_CPMSMONIQUIRA,20,1
JAILNAME_EPCGUAMO,20,1
JAILNAME_EPMSCANSERMA,20,1
JAILNAME_ECSABANALARGAERE,20,1
ACTIVIDADES_ESTUDIO,19,1
JAILNAME_EPMSCACACIAS,18,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEAMUJERES,18,1
JAILNAME_RMCUCUTA,18,1
JAILNAME_EPMSCGUATEQUE,17,1
JAILNAME_EPMSCLIBANO,16,1
JAILNAME_EPCJAMUNDI,16,1
JAILNAME_EPMSCISTMINA,16,1
JAILNAME_EPMSCBARRANQUILLA,16,1
JAILNAME_CPMSGARAGOA,15,1
JAILNAME_CPMSPURIFICACION,15,1
JAILNAME_CPMSGACHETA,13,1
JAILNAME_EPMSCFLORENCIA,13,1
MARITALSTATUS_DIVORCED,13,1
JAILNAME_EPMSCTITIRIBI,13,1
JAILNAME_CPMSCHOCONTA,13,1
JAILNAME_EPMSCVALLEDUPAR,12,1
EDUC_LEVEL_Profesionaltechnicianqualifiedknowing,12,1
JAILNAME_EPMSCCUCUTAERE,12,1
JAILNAME_CMSSANTAFEDEANTIOQUIA,11,1
JAILNAME_EPMSCROLDANILLO,11,1
JAILNAME_EPLASHELICONIASDEFLORENCIA,11,1
MARITALSTATUS_MARRIED,8,1
JAILNAME_EPMSCMALAGA,8,1
JAILNAME_EPMSCTIERRAALTA,8,1
JAILNAME_EPMSCCALOTO,5,1
DELITO_COMP_OTHER,5,1
JAILNAME_EPMSCHONDA,4,1
JAILNAME_CPMSSANVICENTEDECHUCURI,4,1
JAILNAME_EPMSCAGUADAS,3,1
JAILNAME_EPMSCMONTERIA,3,1
JAILNAME_ECARMEROGUAYABAL,2,1
JAILNAME_EPMSCRIOSUCIO,1,1
REGIONALNME_OCCIDENTE,1,1
DELITO_COMP_HOMICIDE,1,1
JAILNAME_RMPICALEA,0,1
JAILNAME_RMCALI,0,1
EDUC_LEVEL_technicianqualifiedknowing,0,1
JAILNAME_EPMSZAPATOCA,0,1
HIJOS_MENORES,0,1
ACTIVIDADES_TRABAJO,0,1
COUNTRY_OTHER,0,1
REGIONALNME_ORIENTE,0,1
COUNTRY_VENEZUELA,0,1
JAILNAME_RMGUAMO,0,1
DELITO_COMP_AGRA_HOMICIDE,0,1
DELITO_COMP_AGRA_CONCERTFORDELINQUIR,0,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEASINDICADOS,0,1
JAILNAME_ERECOROZAL,0,1
JAILNAME_RMMEDELLIN,0,1
ACTIVIDADES_ENSEANZA,0,1
MADRE_LACTANTE,0,1
DISCAPACIDAD,0,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEJAMUNDISINDICADOS,0,1
DELITO_COMP_AGRA_CALF_THEFT,0,1
ADULTO_MAYOR,0,1
JAILNAME_ECPEDREGALMEDELLIN,0,1
DELITO_COMP_TRAFFICMANUFACTUREANDPORTIONOFWEAPONSANDAMMUNITIONSFORTHEPRIVATIVEUSEOFTHEARMEDFORCES,0,1
EDUC_LEVEL_Thirdcycle,0,1
JAILNAME_EPMSCPENSILVANIA,0,1
JAILNAME_EPMSCIBAGUEERE,0,1
DELITO_COMP_TRAFFICMANUFACTUREANDPORTIONOFFIREARMSORAMMUNITIONS,0,1
JAILNAME_EPMSCFRESNO,0,1
DELITO_COMP_THEFT,0,1
DELITO_COMP_TENT_HOMICIDE,0,1
JAILNAME_EPMSCFACATATIVA,0,1
MARITALSTATUS_FREEUNION,0,1
DELITO_COMP_TENT_CALF_THEFT,0,1
DELITO_COMP_TENT_AGRA_THEFT,0,1
JAILNAME_EPMSCMANZANARES,0,1
DELITO_COMP_TENT_AGRA_CALF_THEFT,0,1
JAILNAME_EPMSCCIENAGA,0,1
DELITO_COMP_RECEIVING,0,1
JAILNAME_EPMSCPACORA,0,1
DELITO_COMP_PERSONALINJURIES,0,1
EDUC_LEVEL_Secondcycle,0,1
MARITALSTATUS_RELIGIOUS,0,1
MARITALSTATUS_SINGLE,0,1
DELITO_COMP_MANUFACTURINGTRAFFICORSUPPORTOFNARCOTICS,0,1
DELITO_COMP_MANUFACTURETRAFFICPORTIONORTENUREOFFIREARMSACCESSORIESPARTSORAMMUNITIONS,0,1
DELITO_COMP_INTRAFAMILYVIOLENCE,0,1
EDUC_LEVEL_Firstcycle,0,1
DELITO_COMP_FOODABSENCE,0,1
EDUC_LEVEL_Fourthcycle,0,1
EDUC_LEVEL_Illiterate,0,1
DELITO_COMP_CONCERTFORDELINQUIR,0,1
DELITO_COMP_CALF_THEFT,0,1
EDUC_LEVEL_Postgraduatecourse,0,1
DELITO_COMP_AGRA_THEFT,0,1
EDUC_LEVEL_Profesionalundergrad,0,1
EDUC_LEVEL_MasterDegree,0,1
timejail_day,71,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODEBOGOTA,71,2
REGIONALNME_NORTE,70,2
JAILNAME_EPMSCMEDELLIN,70,2
JAILNAME_EPMSCQUIBDO,69,2
JAILNAME_CPMSBUCARAMANGAERE,66,2
JAILNAME_EPMSCCALIERE,65,2
JAILNAME_RMBUCARAMANGA,65,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEACONDENADOS,61,2
JAILNAME_EPMSCMANIZALES,60,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODECUCUTACONDENADOS,59,2
JAILNAME_EPMSCARAUCA,59,2
JAILNAME_EPMSCPEREIRAERE,59,2
JAILNAME_ECBOGOTA,59,2
JAILNAME_CPAMSPALMIRA,57,2
JAILNAME_EPAMSCASPOPAYANERE,57,2
JAILNAME_CPAMSLAPAZ,57,2
JAILNAME_EPMSCNEIVA,56,2
JAILNAME_CAMISACACIAS,56,2
JAILNAME_CPMSPUERTOTRIUNFO,56,2
JAILNAME_EPMSCBARRANCABERMEJA,56,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEJAMUNDICONDENADOS,56,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEMEDELLINPEDREGALMUJERES,56,2
JAILNAME_EPMSCRMPASTO,56,2
JAILNAME_EPMSCARMENIA,54,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEMEDELLINPEDREGALSINDICADOS,54,2
JAILNAME_EPCLAESPERANZADEGUADUAS,54,2
JAILNAME_RMBOGOTA,54,2
JAILNAME_EPMSCVILLAVICENCIO,54,2
JAILNAME_EPAMSGIRON,54,2
JAILNAME_COMPLEJOIBAGUEPICALEA,54,2
JAILNAME_EPMSCCALARCA,53,2
JAILNAME_CPMSTULUA,52,2
JAILNAME_EPMSCACACIAS,51,2
JAILNAME_EPAMSLADORADA,50,2
JAILNAME_EPMSCIPIALES,50,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEJAMUNDIRMUJERES,50,2
JAILNAME_EPCCOMBITAMEDIANASEGURIDADBARNE,50,2
JAILNAME_EPMSCPITALITO,50,2
JAILNAME_EPMSCGIRARDOT,49,2
JAILNAME_EPMSCBUGA,49,2
JAILNAME_EPCYOPAL,49,2
JAILNAME_EPMSCANDES,48,2
JAILNAME_EPMSCFLORENCIA,48,2
JAILNAME_EPMSCSOGAMOSO,48,2
JAILNAME_EPLASHELICONIASDEFLORENCIA,48,2
JAILNAME_EPMSCLACEJA,47,2
