feature_name,feature_importance,label
recidivism_day,738,1
GENERO,87,1
JAILNAME_EPAMSLADORADA,84,1
JAILNAME_EPMSCSANTANDERDEQUILICHAO,82,1
JAILNAME_EPMSCBARRANCABERMEJA,82,1
JAILNAME_EPMSCARAUCA,77,1
JAILNAME_EPMSCDUITAMA,73,1
JAILNAME_CPMSESPINAL,71,1
JAILNAME_EPMSCLACEJA,70,1
JAILNAME_EPAMSCASCOMBITA,69,1
JAILNAME_EPMSCANDES,68,1
JAILNAME_EPMSCCARTAGO,67,1
JAILNAME_EPMSCSANTAROSADEVITERBOJYPMUJERES,67,1
MARITALSTATUS_SEPARATED,66,1
JAILNAME_EPMSCBUENAVENTURA,66,1
JAILNAME_EPMSCAPARTADO,65,1
JAILNAME_EPMSCGARZON,65,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODEBOGOTA,62,1
JAILNAME_EPMSCCALARCA,61,1
JAILNAME_EPMSCRIOHACHA,59,1
JAILNAME_EPMSCNEIVA,58,1
JAILNAME_CMSBARRANQUILLA,57,1
JAILNAME_EPMSCIPIALES,56,1
JAILNAME_ECBOGOTA,56,1
MARITALSTATUS_UNDEFINED,55,1
JAILNAME_EPMSCSOGAMOSO,53,1
REGIONALNME_NORTE,53,1
JAILNAME_EPMSCPITALITO,52,1
JAILNAME_EPAMSCASVALLEDUPARERM,52,1
JAILNAME_EPMSCQUIBDO,51,1
JAILNAME_EPMSCARMENIA,48,1
JAILNAME_EPMSCSINCELEJO,45,1
JAILNAME_EPAMSGIRON,41,1
REGIONALNME_NOROESTE,41,1
REGIONALNME_VIEJOCALDAS,40,1
MADRE_GESTANTE,40,1
JAILNAME_EPLASHELICONIASDEFLORENCIA,39,1
JAILNAME_EPMSCFLORENCIA,39,1
JAILNAME_RMBOGOTA,38,1
JAILNAME_EPMSCVILLAVICENCIO,38,1
ACTIVIDADES_TRABAJO,37,1
JAILNAME_EPCYOPAL,36,1
JAILNAME_RMBUCARAMANGA,36,1
JAILNAME_CPAMSPALMIRA,36,1
JAILNAME_EPMSCRMPASTO,36,1
JAILNAME_CPMSBUCARAMANGAERE,35,1
JAILNAME_CPMSTULUA,35,1
JAILNAME_RMPOPAYAN,34,1
JAILNAME_EPMSCCARTAGENA,34,1
JAILNAME_EPMSCMONTERIA,33,1
DELITO_COMP_OTHER,33,1
EDUC_LEVEL_technologicalqualifiedknowing,32,1
JAILNAME_EPMSCSANTAMARTA,32,1
JAILNAME_EPMSCCALIERE,31,1
JAILNAME_EPMSCBUGA,31,1
MARITALSTATUS_WIDOWER,30,1
ACTIVIDADES_ESTUDIO,29,1
JAILNAME_EPAMSCASPOPAYANERE,28,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODECUCUTAMUJERES,28,1
COUNTRY_REPUBLICOFCOLOMBIA,28,1
JAILNAME_CPMSCHIQUINQUIRA,27,1
MARITALSTATUS_FREEUNION,27,1
DELITO_COMP_CONCERTFORDELINQUIR,27,1
JAILNAME_EPMSCLAPLATA,27,1
DELITO_COMP_HOMICIDE,27,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEJAMUNDIRMUJERES,26,1
JAILNAME_EPMSCACACIAS,26,1
JAILNAME_EPCLAESPERANZADEGUADUAS,26,1
JAILNAME_CPMSTUNJA,25,1
JAILNAME_EPMSCMAGANGUE,25,1
JAILNAME_CPMSPUERTOTRIUNFO,25,1
JAILNAME_CAMISACACIAS,25,1
JAILNAME_EPMSCMOCOA,25,1
REGIONALNME_CENTRAL,25,1
JAILNAME_EPCCOMBITAMEDIANASEGURIDADBARNE,24,1
JAILNAME_EPMSCVALLEDUPAR,24,1
EDUC_LEVEL_Postgraduatespecialization,23,1
JAILNAME_EPMSCGIRARDOT,23,1
JAILNAME_EPMSCMEDELLIN,23,1
JAILNAME_EPMSSANGIL,23,1
JAILNAME_EPMSCSANANDRES,23,1
JAILNAME_EPMSCYARUMAL,22,1
JAILNAME_EPMSCZIPAQUIRA,22,1
JAILNAME_CPAMSLAPAZ,22,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEMEDELLINPEDREGALMUJERES,21,1
JAILNAME_EPMSCBARRANQUILLA,21,1
JAILNAME_COMPLEJOIBAGUEPICALEA,21,1
JAILNAME_RMDEJAMUNDI,21,1
JAILNAME_RMPEREIRA,21,1
JAILNAME_EPMSCELBANCO,20,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEMEDELLINPEDREGALSINDICADOS,20,1
JAILNAME_RMMANIZALES,20,1
JAILNAME_EPMSCLETICIA,20,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEJAMUNDICONDENADOS,19,1
JAILNAME_EPMSCOCANA,19,1
REGIONALNME_ORIENTE,19,1
JAILNAME_EPMSCTIERRAALTA,19,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODECUCUTACONDENADOS,18,1
JAILNAME_EPMSCCAQUEZA,18,1
EDUC_LEVEL_Secondcycle,18,1
EDUC_LEVEL_Firstcycle,18,1
JAILNAME_CPMSPAZDEARIPORO,17,1
JAILNAME_RMARMENIA,17,1
JAILNAME_EPMSCELBORDO,17,1
JAILNAME_EPMSCCHAPARRAL,17,1
MARITALSTATUS_MARRIED,16,1
EDUC_LEVEL_Profesionalundergrad,16,1
DELITO_COMP_FOODABSENCE,16,1
JAILNAME_CPMSFUSAGASUGA,16,1
DELITO_COMP_TENT_AGRA_THEFT,15,1
JAILNAME_EPMSCTUQUERRES,15,1
JAILNAME_EPMSCPEREIRAERE,15,1
JAILNAME_CPMSMONIQUIRA,15,1
JAILNAME_EPMSCAGUACHICA,15,1
MARITALSTATUS_SINGLE,14,1
EDUC_LEVEL_technicianqualifiedknowing,14,1
JAILNAME_CPMSMELGAR,14,1
JAILNAME_EPMSCPUERTOBERRIO,14,1
JAILNAME_EPMSCBOLIVARCAUCA,14,1
JAILNAME_ECSABANALARGAERE,13,1
JAILNAME_EPMSCVILLETA,13,1
JAILNAME_EPMSCPUERTOTEJADA,13,1
JAILNAME_EPMSCGRANADA,13,1
JAILNAME_EPCGUAMO,12,1
DELITO_COMP_AGRA_THEFT,12,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEACONDENADOS,12,1
HIJOS_MENORES,12,1
DELITO_COMP_AGRA_CALF_THEFT,12,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEAMUJERES,12,1
JAILNAME_EPMSCMANIZALES,12,1
JAILNAME_CPMSLAMESA,11,1
DELITO_COMP_MANUFACTURINGTRAFFICORSUPPORTOFNARCOTICS,11,1
JAILNAME_EPMSCTUMACO,11,1
DELITO_COMP_AGRA_CONCERTFORDELINQUIR,10,1
DELITO_COMP_AGRA_HOMICIDE,10,1
JAILNAME_CPMSUBATE,10,1
EDUC_LEVEL_Thirdcycle,10,1
JAILNAME_EPMSRAMIRIQUI,10,1
DELITO_COMP_TRAFFICMANUFACTUREANDPORTIONOFFIREARMSORAMMUNITIONS,10,1
JAILNAME_CMPSJERICO,9,1
JAILNAME_EPMSCROLDANILLO,9,1
DISCAPACIDAD,9,1
JAILNAME_EPMSCCAICEDONIA,9,1
ACTIVIDADES_ENSEANZA,8,1
JAILNAME_EPMSCGUATEQUE,8,1
JAILNAME_EPMSCVELEZ,8,1
EDUC_LEVEL_Fourthcycle,8,1
JAILNAME_EPMSCSANTAROSADECABAL,7,1
JAILNAME_EPMSCSEVILLA,7,1
REGIONALNME_OCCIDENTE,7,1
DELITO_COMP_THEFT,6,1
JAILNAME_EPMSCSANTABARBARA,6,1
JAILNAME_EPMSCBOLIVARANTIOQUIA,6,1
JAILNAME_EPMSCSOCORRO,6,1
EDUC_LEVEL_Illiterate,5,1
JAILNAME_CPMSGARAGOA,5,1
JAILNAME_CPMSPURIFICACION,5,1
JAILNAME_CPMSSANTODOMINGO,5,1
DELITO_COMP_INTRAFAMILYVIOLENCE,5,1
DELITO_COMP_TENT_CALF_THEFT,5,1
DELITO_COMP_RECEIVING,5,1
DELITO_COMP_TENT_AGRA_CALF_THEFT,5,1
JAILNAME_EPMSCCUCUTAERE,4,1
JAILNAME_EPMSCPAMPLONA,4,1
JAILNAME_EPMSCTITIRIBI,4,1
JAILNAME_EPMSCCAUCASIA,4,1
JAILNAME_EPMSCTAMESIS,4,1
JAILNAME_EPMSCSONSON,4,1
JAILNAME_CPMSGACHETA,4,1
JAILNAME_EPMSCSANTAROSADEOSOS,3,1
DELITO_COMP_MANUFACTURETRAFFICPORTIONORTENUREOFFIREARMSACCESSORIESPARTSORAMMUNITIONS,3,1
DELITO_COMP_TENT_HOMICIDE,3,1
JAILNAME_EPCJAMUNDI,3,1
JAILNAME_EPMSCSILVIA,3,1
DELITO_COMP_PERSONALINJURIES,3,1
JAILNAME_EPMSCANSERMA,2,1
JAILNAME_EPMSCPUERTOBOYACA,2,1
DELITO_COMP_CALF_THEFT,2,1
DELITO_COMP_TRAFFICMANUFACTUREANDPORTIONOFWEAPONSANDAMMUNITIONSFORTHEPRIVATIVEUSEOFTHEARMEDFORCES,2,1
JAILNAME_EPMSCLAUNION,1,1
JAILNAME_EPMSCISTMINA,1,1
JAILNAME_CPMSCHOCONTA,1,1
JAILNAME_EPMSCRIOSUCIO,1,1
JAILNAME_EPMSCHONDA,1,1
JAILNAME_ECARMEROGUAYABAL,1,1
COUNTRY_OTHER,1,1
JAILNAME_EPMSCLIBANO,1,1
ADULTO_MAYOR,1,1
COUNTRY_VENEZUELA,0,1
JAILNAME_RMMEDELLIN,0,1
JAILNAME_RMGUAMO,0,1
JAILNAME_RMPEDREGALMEDELLIN,0,1
JAILNAME_EPMSCSALAMINA,0,1
EDUC_LEVEL_MasterDegree,0,1
JAILNAME_RMPICALEA,0,1
EDUC_LEVEL_Profesionaltechnicianqualifiedknowing,0,1
EDUC_LEVEL_Postgraduatecourse,0,1
JAILNAME_RMCUCUTA,0,1
MARITALSTATUS_RELIGIOUS,0,1
MARITALSTATUS_DIVORCED,0,1
MADRE_LACTANTE,0,1
JAILNAME_CMSSANTAFEDEANTIOQUIA,0,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODECUCUTASINDICADOS,0,1
JAILNAME_RMCALI,0,1
JAILNAME_EPMSCFACATATIVA,0,1
JAILNAME_EPMSCPENSILVANIA,0,1
JAILNAME_EPMSCPACORA,0,1
JAILNAME_EPMSCMANZANARES,0,1
JAILNAME_EPMSCMALAGA,0,1
JAILNAME_EPMSCIBAGUEERE,0,1
JAILNAME_EPMSCFRESNO,0,1
JAILNAME_EPMSCCIENAGA,0,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEASINDICADOS,0,1
JAILNAME_EPMSCCALOTO,0,1
JAILNAME_EPMSZAPATOCA,0,1
JAILNAME_ECPEDREGALMEDELLIN,0,1
JAILNAME_CPMSSANVICENTEDECHUCURI,0,1
JAILNAME_ERECOROZAL,0,1
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEJAMUNDISINDICADOS,0,1
JAILNAME_EPMSCAGUADAS,0,1
timejail_day,1155,2
ANIO_NACIMIENTO,576,2
year,306,2
SEVERITY,257,2
recidivism_day,109,2
JAILNAME_EPCJAMUNDI,47,2
JAILNAME_EPMSCMOCOA,46,2
JAILNAME_CPMSTUNJA,46,2
JAILNAME_EPMSCMEDELLIN,46,2
JAILNAME_CPMSCHIQUINQUIRA,42,2
ACTIVIDADES_TRABAJO,41,2
JAILNAME_RMPOPAYAN,41,2
JAILNAME_EPMSCPEREIRAERE,40,2
JAILNAME_EPMSCLAPLATA,40,2
JAILNAME_CPMSBUCARAMANGAERE,40,2
JAILNAME_CPAMSLAPAZ,40,2
JAILNAME_EPMSCZIPAQUIRA,39,2
MADRE_GESTANTE,39,2
REGIONALNME_NORTE,38,2
JAILNAME_CPMSFUSAGASUGA,38,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEMEDELLINPEDREGALMUJERES,37,2
JAILNAME_EPMSCBOLIVARCAUCA,37,2
JAILNAME_EPMSCANDES,37,2
JAILNAME_CPMSPUERTOTRIUNFO,36,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODECUCUTACONDENADOS,36,2
EDUC_LEVEL_technologicalqualifiedknowing,36,2
JAILNAME_EPAMSGIRON,36,2
JAILNAME_EPMSCARMENIA,36,2
JAILNAME_EPMSCQUIBDO,36,2
JAILNAME_EPMSCSEVILLA,36,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEACONDENADOS,35,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEMEDELLINPEDREGALSINDICADOS,35,2
JAILNAME_RMBUCARAMANGA,34,2
JAILNAME_EPMSCMANIZALES,34,2
JAILNAME_COMPLEJOIBAGUEPICALEA,34,2
JAILNAME_EPMSCCALARCA,33,2
JAILNAME_EPMSCARAUCA,33,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODEBOGOTA,33,2
REGIONALNME_CENTRAL,33,2
JAILNAME_CPMSUBATE,33,2
JAILNAME_EPMSCAPARTADO,32,2
JAILNAME_EPMSCBARRANCABERMEJA,32,2
JAILNAME_ECBOGOTA,32,2
JAILNAME_EPMSCLACEJA,31,2
JAILNAME_EPAMSLADORADA,31,2
JAILNAME_EPMSCNEIVA,30,2
COUNTRY_REPUBLICOFCOLOMBIA,30,2
JAILNAME_EPMSCCUCUTAERE,30,2
JAILNAME_EPMSCAGUADAS,30,2
JAILNAME_CPMSLAMESA,30,2
JAILNAME_CAMISACACIAS,30,2
JAILNAME_EPMSCVELEZ,30,2
JAILNAME_EPCCOMBITAMEDIANASEGURIDADBARNE,29,2
JAILNAME_EPCLAESPERANZADEGUADUAS,29,2
JAILNAME_EPMSCAGUACHICA,29,2
JAILNAME_EPMSCFRESNO,29,2
JAILNAME_EPMSCLIBANO,29,2
JAILNAME_EPMSCSOCORRO,29,2
JAILNAME_EPMSCSOGAMOSO,28,2
JAILNAME_RMBOGOTA,28,2
JAILNAME_EPMSCVILLAVICENCIO,28,2
JAILNAME_EPMSCPACORA,28,2
JAILNAME_EPMSCRIOSUCIO,28,2
MARITALSTATUS_UNDEFINED,27,2
JAILNAME_EPCYOPAL,27,2
JAILNAME_EPMSCYARUMAL,27,2
JAILNAME_EPLASHELICONIASDEFLORENCIA,27,2
JAILNAME_CPMSPAZDEARIPORO,27,2
JAILNAME_ECARMEROGUAYABAL,27,2
JAILNAME_EPMSCPENSILVANIA,27,2
JAILNAME_EPMSCCALIERE,27,2
JAILNAME_EPMSCGIRARDOT,27,2
JAILNAME_EPMSCPUERTOBERRIO,27,2
JAILNAME_RMARMENIA,26,2
JAILNAME_EPMSCTITIRIBI,26,2
JAILNAME_EPMSCFLORENCIA,26,2
JAILNAME_EPMSCPITALITO,26,2
JAILNAME_EPMSSANGIL,25,2
JAILNAME_EPMSCISTMINA,25,2
JAILNAME_CPMSTULUA,25,2
JAILNAME_EPMSCACACIAS,25,2
JAILNAME_EPMSCDUITAMA,24,2
JAILNAME_EPMSCSANTANDERDEQUILICHAO,24,2
JAILNAME_EPMSCSANTAROSADEVITERBOJYPMUJERES,24,2
JAILNAME_RMMANIZALES,24,2
JAILNAME_EPMSCBUGA,24,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEJAMUNDIRMUJERES,24,2
JAILNAME_CMSSANTAFEDEANTIOQUIA,24,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODECUCUTAMUJERES,24,2
JAILNAME_CPMSESPINAL,24,2
EDUC_LEVEL_Profesionalundergrad,24,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEAMUJERES,23,2
JAILNAME_EPAMSCASPOPAYANERE,23,2
JAILNAME_EPMSCRMPASTO,23,2
DELITO_COMP_OTHER,23,2
JAILNAME_EPMSCOCANA,23,2
JAILNAME_EPMSCGARZON,23,2
JAILNAME_CPMSSANTODOMINGO,23,2
JAILNAME_EPCGUAMO,23,2
JAILNAME_CPAMSPALMIRA,22,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEJAMUNDICONDENADOS,22,2
JAILNAME_EPMSCSONSON,22,2
